SOURCE_FAMILY,AUTHORITY_ROLE,CATEGORY,FILE_NAME,FULL_PATH,EXTENSION,ROW_COUNT,COLUMN_COUNT,COLUMNS,ID_COLUMNS,TIME_COLUMNS,CONTROL_COLUMNS,FEATURE_COLUMNS,POPULATION_ID_COLUMNS,V15_CANDIDATE_SCORE,ERROR
WF1-P0,COMPLETED_EXPERIMENT_ROOT,STRUCTURAL_REPRESENTATION,06_CONVERSATION_STRUCTURAL_DYNAMIC_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_P0_HISTORICAL_CORPUS_BRIDGE\OUTPUT\06_CONVERSATION_STRUCTURAL_DYNAMIC_FEATURES.csv,.csv,,97,conversation_id|conversation_title|n_messages|n_user|n_assistant|start_time|end_time|mean_delta_norm|sd_delta_norm|mean_transition_cosine|mean_curvature|mean_recurrence|dominant_dwell_rate|ABA_feedback_rate|dominant_family_entropy|lagged_user_assistant_cosine|lagged_user_assistant_gain|n_user_assistant_pairs|unique_dominant_states|mean_word_count|max_word_count|mean_log_words|max_log_words|mean_type_token_ratio|max_type_token_ratio|mean_avg_word_len|max_avg_word_len|mean_sentence_count|max_sentence_count|mean_question_rate|max_question_rate|mean_exclaim_rate|max_exclaim_rate|mean_colon_per_1k|max_colon_per_1k|mean_semicolon_per_1k|max_semicolon_per_1k|mean_paren_per_1k|max_paren_per_1k|mean_bracket_per_1k|max_bracket_per_1k|mean_arrow_per_1k|max_arrow_per_1k|mean_heading_per_1k|max_heading_per_1k|mean_bullet_per_1k|max_bullet_per_1k|mean_numbered_per_1k|max_numbered_per_1k|mean_code_fence_per_1k|max_code_fence_per_1k|mean_causal_per_1k|max_causal_per_1k|mean_conditional_per_1k|max_conditional_per_1k|mean_self_ref_per_1k|max_self_ref_per_1k|mean_meta_ref_per_1k|max_meta_ref_per_1k|mean_fam_recursion|max_fam_recursion|mean_fam_control|max_fam_control|mean_fam_hierarchy|max_fam_hierarchy|mean_fam_topology|max_fam_topology|mean_fam_trajectory|max_fam_trajectory|mean_fam_reconstruction|max_fam_reconstruction|mean_fam_persistence|max_fam_persistence|mean_fam_compression|max_fam_compression|mean_fam_meta|max_fam_meta|mean_fam_coupling|max_fam_coupling|mean_fam_genealogy|max_fam_genealogy|mean_fam_generativity|max_fam_generativity|mean_fam_constraints|max_fam_constraints|mean_fam_composition|max_fam_composition|mean_fam_symbolic|max_fam_symbolic|mean_fam_cross_model|max_fam_cross_model|mean_fam_cross_domain|max_fam_cross_domain|mean_fam_information|max_fam_information|mean_fam_robustness|max_fam_robustness,conversation_id,start_time|end_time|mean_fam_hierarchy|max_fam_hierarchy|mean_fam_generativity|max_fam_generativity,mean_fam_control|max_fam_control,mean_fam_topology|max_fam_topology,conversation_id,13,
V11,CLEAN_REPAIRED_AUTHORITY,AUTHORITY_RECORD,16_FINAL_SUMMARY.json,C:\RSOS\V11_STRUCTURAL_METRIC_REPAIR\V6_CLEAN\16_FINAL_SUMMARY.json,.json,,24,experiment|completed_utc|model|runner_sha256|specification_sha256|expected_calls|successful_unique_cells|missing_cells|condition_results|coordinate_contrasts|replication|fingerprint_classifier|heldout_generalization|secondary_token_latency|ablation_gradient|core_pass_count|direction_replication|preservation_replication|confirmation_auc|final_holdout_auc|classification|token_usage|estimated_cost_usd|interpretation_boundary,,heldout_generalization|secondary_token_latency,fingerprint_classifier|classification,coordinate_contrasts|fingerprint_classifier,,11,
V11,CLEAN_REPAIRED_AUTHORITY,STRUCTURAL_REPRESENTATION,06_RESPONSE_FEATURE_VECTOR.csv,C:\RSOS\V11_STRUCTURAL_METRIC_REPAIR\V6_CLEAN\06_RESPONSE_FEATURE_VECTOR.csv,.csv,,24,seed|condition|rep|response_id|response_sha256|OUTPUT_TOKENS|CHAR_COUNT|WORD_COUNT|SENTENCE_COUNT|TYPE_TOKEN_RATIO|AVG_WORD_LENGTH|LATENCY_SECONDS|RETURN|GENERATIVE_REUSE|RECURRENCE|META_CONTROL|PRESERVATION|COMPRESSION|TRANSFORMATION|CAUSAL|TRAJECTORY_DENSITY|CONTROL_DENSITY|PRESERVATION_DENSITY|FINGERPRINT_MAGNITUDE,,LATENCY_SECONDS|GENERATIVE_REUSE,META_CONTROL|CONTROL_DENSITY,FINGERPRINT_MAGNITUDE,,11,
V11,CLEAN_REPAIRED_AUTHORITY,STRUCTURAL_REPRESENTATION,07_SEED_LEVEL_VECTOR.csv,C:\RSOS\V11_STRUCTURAL_METRIC_REPAIR\V6_CLEAN\07_SEED_LEVEL_VECTOR.csv,.csv,,21,seed|condition|OUTPUT_TOKENS|CHAR_COUNT|WORD_COUNT|SENTENCE_COUNT|TYPE_TOKEN_RATIO|AVG_WORD_LENGTH|LATENCY_SECONDS|RETURN|GENERATIVE_REUSE|RECURRENCE|META_CONTROL|PRESERVATION|COMPRESSION|TRANSFORMATION|CAUSAL|TRAJECTORY_DENSITY|CONTROL_DENSITY|PRESERVATION_DENSITY|FINGERPRINT_MAGNITUDE,,LATENCY_SECONDS|GENERATIVE_REUSE,META_CONTROL|CONTROL_DENSITY,FINGERPRINT_MAGNITUDE,,11,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,F2_B_FROZEN_SPEC.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\F2_B_FROZEN_SPEC.json,.json,,14,experiment|seed|fresh_shards|forbidden_prior_shards|eligibility|primary_population|main_frozen_models|geometric_rarity|joint_scores|lineage_tolerance_levels|window_hardening|fresh_external_training|probability_tail_primary|note,,lineage_tolerance_levels,lineage_tolerance_levels,geometric_rarity|joint_scores,,11,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,SELECTION_AND_METHOD_FREEZE.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\SELECTION_AND_METHOD_FREEZE.json,.json,,14,experiment|seed|fresh_shards|forbidden_prior_shards|eligibility|primary_population|main_frozen_models|geometric_rarity|joint_scores|lineage_tolerance_levels|window_hardening|fresh_external_training|probability_tail_primary|note,,lineage_tolerance_levels,lineage_tolerance_levels,geometric_rarity|joint_scores,,11,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,F2_B_EXTERNAL_FEATURES_AND_SCORES.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\01_EXTERNAL_FEATURES\F2_B_EXTERNAL_FEATURES_AND_SCORES.parquet,.parquet,13777,107,BLIND_EXTERNAL_ID|CLUSTER_ID|SHARD|ROW_IN_SHARD|MODEL|LANGUAGE|TOXIC|SOURCE_REDACTED|SYSTEM_NAME_HITS|raw_chars|raw_turns|REDACTED_SPANS|N_TURNS|TOTAL_CHARS|TYPE_TOKEN_RATIO|UPPERCASE_RATIO|DIGIT_RATIO|COMPRESSION_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|WORDS_PER_1K_CHAR|TURNS_PER_1K_CHAR|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|DUPLICATE_TURN_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_ENTROPY|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION_PER_1K_CHAR|SEM_ORDER_PER_1K_CHAR|SEM_CONDITIONAL_PER_1K_CHAR|SEM_PRESERVE_PER_1K_CHAR|SEM_SWITCH_PER_1K_CHAR|SEM_TERMINAL_PER_1K_CHAR|SEM_META_PER_1K_CHAR|SEM_CONTROL_PER_1K_CHAR|SEM_CAUSAL_PER_1K_CHAR|SEM_RELATION_PER_1K_CHAR|SEM_REFERENCE_PER_1K_CHAR|RECURSION_FIRST_POS|RECURSION_SPAN|ORDER_FIRST_POS|ORDER_SPAN|CONDITIONAL_FIRST_POS|CONDITIONAL_SPAN|PRESERVE_FIRST_POS|PRESERVE_SPAN|SWITCH_FIRST_POS|SWITCH_SPAN|TERMINAL_FIRST_POS|TERMINAL_SPAN|META_FIRST_POS|META_SPAN|CONTROL_FIRST_POS|CONTROL_SPAN|CAUSAL_FIRST_POS|CAUSAL_SPAN|RELATION_FIRST_POS|RELATION_SPAN|REFERENCE_FIRST_POS|REFERENCE_SPAN|USER_TURN_MEAN|ASSISTANT_TURN_MEAN|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|USER_ASSISTANT_OPERATOR_COSINE|JOINT_MULTILAYER_V2_MARGIN|OPERATOR_RELATIONAL_V2_MARGIN|SURFACE_FREE_MARGIN|R1_COMPATIBLE_MARGIN|WINDOW8_MARGIN|WINDOW8_COUNT|WINDOW8_CHAR_MEDIAN|WINDOW12_MARGIN|WINDOW12_COUNT|WINDOW12_CHAR_MEDIAN|JOINT_MARGIN|OPERATOR_MARGIN|MAHALANOBIS|KNN5_DISTANCE|CENTROID_COSINE|JOINT_MARGIN_SIM_Z|OPERATOR_MARGIN_SIM_Z|MAHALANOBIS_SIM_Z|KNN5_DISTANCE_SIM_Z|CENTROID_COSINE_SIM_Z|COMPOSITE_MEDIAN_Z|COMPOSITE_MIN_Z|IS_ENGLISH|PRIMARY_ELIGIBLE,,USER_ASSISTANT_OPERATOR_COSINE|OPERATOR_RELATIONAL_V2_MARGIN|OPERATOR_MARGIN|OPERATOR_MARGIN_SIM_Z,SEM_CONTROL_PER_1K_CHAR|CONTROL_FIRST_POS|CONTROL_SPAN,PARAGRAPHS_PER_TURN|SEM_RELATION_PER_1K_CHAR|RELATION_FIRST_POS|RELATION_SPAN|USER_ASSISTANT_OPERATOR_COSINE|OPERATOR_RELATIONAL_V2_MARGIN|R1_COMPATIBLE_MARGIN|OPERATOR_MARGIN|OPERATOR_MARGIN_SIM_Z,,11,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,SELECTION_AND_METHOD_FREEZE.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_PREFLIGHT\SELECTION_AND_METHOD_FREEZE.json,.json,,14,experiment|seed|fresh_shards|forbidden_prior_shards|eligibility|primary_population|main_frozen_models|geometric_rarity|joint_scores|lineage_tolerance_levels|window_hardening|fresh_external_training|probability_tail_primary|note,,lineage_tolerance_levels,lineage_tolerance_levels,geometric_rarity|joint_scores,,11,
WF1-B,FRESH_CONFIRMATION_R3,RELATIONAL_TOPOLOGICAL,SELECTION_AND_METHOD_FREEZE.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\SELECTION_AND_METHOD_FREEZE.json,.json,,14,experiment|seed|fresh_shards|forbidden_prior_shards|eligibility|primary_population|main_frozen_models|geometric_rarity|joint_scores|lineage_tolerance_levels|window_hardening|fresh_external_training|probability_tail_primary|note,,lineage_tolerance_levels,lineage_tolerance_levels,geometric_rarity|joint_scores,,11,
WF1-B,FRESH_CONFIRMATION_R3,RELATIONAL_TOPOLOGICAL,F2_B_EXTERNAL_FEATURES_AND_SCORES.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\01_EXTERNAL_FEATURES\F2_B_EXTERNAL_FEATURES_AND_SCORES.parquet,.parquet,13777,107,BLIND_EXTERNAL_ID|CLUSTER_ID|SHARD|ROW_IN_SHARD|MODEL|LANGUAGE|TOXIC|SOURCE_REDACTED|SYSTEM_NAME_HITS|raw_chars|raw_turns|REDACTED_SPANS|N_TURNS|TOTAL_CHARS|TYPE_TOKEN_RATIO|UPPERCASE_RATIO|DIGIT_RATIO|COMPRESSION_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|WORDS_PER_1K_CHAR|TURNS_PER_1K_CHAR|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|DUPLICATE_TURN_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_ENTROPY|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION_PER_1K_CHAR|SEM_ORDER_PER_1K_CHAR|SEM_CONDITIONAL_PER_1K_CHAR|SEM_PRESERVE_PER_1K_CHAR|SEM_SWITCH_PER_1K_CHAR|SEM_TERMINAL_PER_1K_CHAR|SEM_META_PER_1K_CHAR|SEM_CONTROL_PER_1K_CHAR|SEM_CAUSAL_PER_1K_CHAR|SEM_RELATION_PER_1K_CHAR|SEM_REFERENCE_PER_1K_CHAR|RECURSION_FIRST_POS|RECURSION_SPAN|ORDER_FIRST_POS|ORDER_SPAN|CONDITIONAL_FIRST_POS|CONDITIONAL_SPAN|PRESERVE_FIRST_POS|PRESERVE_SPAN|SWITCH_FIRST_POS|SWITCH_SPAN|TERMINAL_FIRST_POS|TERMINAL_SPAN|META_FIRST_POS|META_SPAN|CONTROL_FIRST_POS|CONTROL_SPAN|CAUSAL_FIRST_POS|CAUSAL_SPAN|RELATION_FIRST_POS|RELATION_SPAN|REFERENCE_FIRST_POS|REFERENCE_SPAN|USER_TURN_MEAN|ASSISTANT_TURN_MEAN|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|USER_ASSISTANT_OPERATOR_COSINE|JOINT_MULTILAYER_V2_MARGIN|OPERATOR_RELATIONAL_V2_MARGIN|SURFACE_FREE_MARGIN|R1_COMPATIBLE_MARGIN|WINDOW8_MARGIN|WINDOW8_COUNT|WINDOW8_CHAR_MEDIAN|WINDOW12_MARGIN|WINDOW12_COUNT|WINDOW12_CHAR_MEDIAN|JOINT_MARGIN|OPERATOR_MARGIN|MAHALANOBIS|KNN5_DISTANCE|CENTROID_COSINE|JOINT_MARGIN_SIM_Z|OPERATOR_MARGIN_SIM_Z|MAHALANOBIS_SIM_Z|KNN5_DISTANCE_SIM_Z|CENTROID_COSINE_SIM_Z|COMPOSITE_MEDIAN_Z|COMPOSITE_MIN_Z|IS_ENGLISH|PRIMARY_ELIGIBLE,,USER_ASSISTANT_OPERATOR_COSINE|OPERATOR_RELATIONAL_V2_MARGIN|OPERATOR_MARGIN|OPERATOR_MARGIN_SIM_Z,SEM_CONTROL_PER_1K_CHAR|CONTROL_FIRST_POS|CONTROL_SPAN,PARAGRAPHS_PER_TURN|SEM_RELATION_PER_1K_CHAR|RELATION_FIRST_POS|RELATION_SPAN|USER_ASSISTANT_OPERATOR_COSINE|OPERATOR_RELATIONAL_V2_MARGIN|R1_COMPATIBLE_MARGIN|OPERATOR_MARGIN|OPERATOR_MARGIN_SIM_Z,,11,
WF1-B,FINAL_AUTHORITY_R3,RELATIONAL_TOPOLOGICAL,SELECTION_AND_METHOD_FREEZE.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_PREFLIGHT\SELECTION_AND_METHOD_FREEZE.json,.json,,14,experiment|seed|fresh_shards|forbidden_prior_shards|eligibility|primary_population|main_frozen_models|geometric_rarity|joint_scores|lineage_tolerance_levels|window_hardening|fresh_external_training|probability_tail_primary|note,,lineage_tolerance_levels,lineage_tolerance_levels,geometric_rarity|joint_scores,,11,
WF1-P0,COMPLETED_EXPERIMENT_ROOT,OTHER_ELIGIBLE,09_MONTHLY_TRAJECTORIES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_P0_HISTORICAL_CORPUS_BRIDGE\OUTPUT\09_MONTHLY_TRAJECTORIES.csv,.csv,,286,month|n_messages|n_messages.1|n_messages.2|n_user|n_user.1|n_user.2|n_assistant|n_assistant.1|n_assistant.2|start_time|start_time.1|start_time.2|end_time|end_time.1|end_time.2|mean_delta_norm|mean_delta_norm.1|mean_delta_norm.2|sd_delta_norm|sd_delta_norm.1|sd_delta_norm.2|mean_transition_cosine|mean_transition_cosine.1|mean_transition_cosine.2|mean_curvature|mean_curvature.1|mean_curvature.2|mean_recurrence|mean_recurrence.1|mean_recurrence.2|dominant_dwell_rate|dominant_dwell_rate.1|dominant_dwell_rate.2|ABA_feedback_rate|ABA_feedback_rate.1|ABA_feedback_rate.2|dominant_family_entropy|dominant_family_entropy.1|dominant_family_entropy.2|lagged_user_assistant_cosine|lagged_user_assistant_cosine.1|lagged_user_assistant_cosine.2|lagged_user_assistant_gain|lagged_user_assistant_gain.1|lagged_user_assistant_gain.2|n_user_assistant_pairs|n_user_assistant_pairs.1|n_user_assistant_pairs.2|unique_dominant_states|unique_dominant_states.1|unique_dominant_states.2|mean_word_count|mean_word_count.1|mean_word_count.2|max_word_count|max_word_count.1|max_word_count.2|mean_log_words|mean_log_words.1|mean_log_words.2|max_log_words|max_log_words.1|max_log_words.2|mean_type_token_ratio|mean_type_token_ratio.1|mean_type_token_ratio.2|max_type_token_ratio|max_type_token_ratio.1|max_type_token_ratio.2|mean_avg_word_len|mean_avg_word_len.1|mean_avg_word_len.2|max_avg_word_len|max_avg_word_len.1|max_avg_word_len.2|mean_sentence_count|mean_sentence_count.1|mean_sentence_count.2|max_sentence_count|max_sentence_count.1|max_sentence_count.2|mean_question_rate|mean_question_rate.1|mean_question_rate.2|max_question_rate|max_question_rate.1|max_question_rate.2|mean_exclaim_rate|mean_exclaim_rate.1|mean_exclaim_rate.2|max_exclaim_rate|max_exclaim_rate.1|max_exclaim_rate.2|mean_colon_per_1k|mean_colon_per_1k.1|mean_colon_per_1k.2|max_colon_per_1k|max_colon_per_1k.1|max_colon_per_1k.2|mean_semicolon_per_1k|mean_semicolon_per_1k.1|mean_semicolon_per_1k.2|max_semicolon_per_1k|max_semicolon_per_1k.1|max_semicolon_per_1k.2|mean_paren_per_1k|mean_paren_per_1k.1|mean_paren_per_1k.2|max_paren_per_1k|max_paren_per_1k.1|max_paren_per_1k.2|mean_bracket_per_1k|mean_bracket_per_1k.1|mean_bracket_per_1k.2|max_bracket_per_1k|max_bracket_per_1k.1|max_bracket_per_1k.2|mean_arrow_per_1k|mean_arrow_per_1k.1|mean_arrow_per_1k.2|max_arrow_per_1k|max_arrow_per_1k.1|max_arrow_per_1k.2|mean_heading_per_1k|mean_heading_per_1k.1|mean_heading_per_1k.2|max_heading_per_1k|max_heading_per_1k.1|max_heading_per_1k.2|mean_bullet_per_1k|mean_bullet_per_1k.1|mean_bullet_per_1k.2|max_bullet_per_1k|max_bullet_per_1k.1|max_bullet_per_1k.2|mean_numbered_per_1k|mean_numbered_per_1k.1|mean_numbered_per_1k.2|max_numbered_per_1k|max_numbered_per_1k.1|max_numbered_per_1k.2|mean_code_fence_per_1k|mean_code_fence_per_1k.1|mean_code_fence_per_1k.2|max_code_fence_per_1k|max_code_fence_per_1k.1|max_code_fence_per_1k.2|mean_causal_per_1k|mean_causal_per_1k.1|mean_causal_per_1k.2|max_causal_per_1k|max_causal_per_1k.1|max_causal_per_1k.2|mean_conditional_per_1k|mean_conditional_per_1k.1|mean_conditional_per_1k.2|max_conditional_per_1k|max_conditional_per_1k.1|max_conditional_per_1k.2|mean_self_ref_per_1k|mean_self_ref_per_1k.1|mean_self_ref_per_1k.2|max_self_ref_per_1k|max_self_ref_per_1k.1|max_self_ref_per_1k.2|mean_meta_ref_per_1k|mean_meta_ref_per_1k.1|mean_meta_ref_per_1k.2|max_meta_ref_per_1k|max_meta_ref_per_1k.1|max_meta_ref_per_1k.2|mean_fam_recursion|mean_fam_recursion.1|mean_fam_recursion.2|max_fam_recursion|max_fam_recursion.1|max_fam_recursion.2|mean_fam_control|mean_fam_control.1|mean_fam_control.2|max_fam_control|max_fam_control.1|max_fam_control.2|mean_fam_hierarchy|mean_fam_hierarchy.1|mean_fam_hierarchy.2|max_fam_hierarchy|max_fam_hierarchy.1|max_fam_hierarchy.2|mean_fam_topology|mean_fam_topology.1|mean_fam_topology.2|max_fam_topology|max_fam_topology.1|max_fam_topology.2|mean_fam_trajectory|mean_fam_trajectory.1|mean_fam_trajectory.2|max_fam_trajectory|max_fam_trajectory.1|max_fam_trajectory.2|mean_fam_reconstruction|mean_fam_reconstruction.1|mean_fam_reconstruction.2|max_fam_reconstruction|max_fam_reconstruction.1|max_fam_reconstruction.2|mean_fam_persistence|mean_fam_persistence.1|mean_fam_persistence.2|max_fam_persistence|max_fam_persistence.1|max_fam_persistence.2|mean_fam_compression|mean_fam_compression.1|mean_fam_compression.2|max_fam_compression|max_fam_compression.1|max_fam_compression.2|mean_fam_meta|mean_fam_meta.1|mean_fam_meta.2|max_fam_meta|max_fam_meta.1|max_fam_meta.2|mean_fam_coupling|mean_fam_coupling.1|mean_fam_coupling.2|max_fam_coupling|max_fam_coupling.1|max_fam_coupling.2|mean_fam_genealogy|mean_fam_genealogy.1|mean_fam_genealogy.2|max_fam_genealogy|max_fam_genealogy.1|max_fam_genealogy.2|mean_fam_generativity|mean_fam_generativity.1|mean_fam_generativity.2|max_fam_generativity|max_fam_generativity.1|max_fam_generativity.2|mean_fam_constraints|mean_fam_constraints.1|mean_fam_constraints.2|max_fam_constraints|max_fam_constraints.1|max_fam_constraints.2|mean_fam_composition|mean_fam_composition.1|mean_fam_composition.2|max_fam_composition|max_fam_composition.1|max_fam_composition.2|mean_fam_symbolic|mean_fam_symbolic.1|mean_fam_symbolic.2|max_fam_symbolic|max_fam_symbolic.1|max_fam_symbolic.2|mean_fam_cross_model|mean_fam_cross_model.1|mean_fam_cross_model.2|max_fam_cross_model|max_fam_cross_model.1|max_fam_cross_model.2|mean_fam_cross_domain|mean_fam_cross_domain.1|mean_fam_cross_domain.2|max_fam_cross_domain|max_fam_cross_domain.1|max_fam_cross_domain.2|mean_fam_information|mean_fam_information.1|mean_fam_information.2|max_fam_information|max_fam_information.1|max_fam_information.2|mean_fam_robustness|mean_fam_robustness.1|mean_fam_robustness.2|max_fam_robustness|max_fam_robustness.1|max_fam_robustness.2,,start_time|start_time.1|start_time.2|end_time|end_time.1|end_time.2|mean_fam_hierarchy|mean_fam_hierarchy.1|mean_fam_hierarchy.2|max_fam_hierarchy|max_fam_hierarchy.1|max_fam_hierarchy.2|mean_fam_generativity|mean_fam_generativity.1|mean_fam_generativity.2|max_fam_generativity|max_fam_generativity.1|max_fam_generativity.2,mean_fam_control|mean_fam_control.1|mean_fam_control.2|max_fam_control|max_fam_control.1|max_fam_control.2,mean_fam_topology|mean_fam_topology.1|mean_fam_topology.2|max_fam_topology|max_fam_topology.1|max_fam_topology.2,,11,
WF2,FINAL_FREEZE_ROOT,AUTHORITY_RECORD,WF2_CELL_SCORES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\08_FINAL_FREEZE\OUTPUTS\WF2_CELL_SCORES.csv,.csv,,14,provider|condition|cell_id|pair_index|label|RAW_CHARS|RAW_TURNS|SYSTEM_NAME_HITS|JOINT_MULTILAYER_V2_MARGIN|OPERATOR_RELATIONAL_V2_MARGIN|SURFACE_FREE_MARGIN|R1_COMPATIBLE_MARGIN|WINDOW8_MARGIN|WINDOW12_MARGIN,,OPERATOR_RELATIONAL_V2_MARGIN,label,OPERATOR_RELATIONAL_V2_MARGIN|R1_COMPATIBLE_MARGIN,,11,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,WINDOW12_PARITY_EXPECTED.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW12_PARITY_EXPECTED.csv,.csv,,54,conversation_id|y|partition|UPPERCASE_RATIO|DIGIT_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION|RECURSION_FIRST|SEM_ORDER|ORDER_FIRST|SEM_CONDITIONAL|CONDITIONAL_FIRST|SEM_PRESERVE|PRESERVE_FIRST|SEM_SWITCH|SWITCH_FIRST|SEM_TERMINAL|TERMINAL_FIRST|SEM_META|META_FIRST|SEM_CONTROL|CONTROL_FIRST|SEM_CAUSAL|CAUSAL_FIRST|SEM_RELATION|RELATION_FIRST|SEM_REFERENCE|REFERENCE_FIRST|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|WINDOW_CHAR_MEDIAN|WINDOW_COUNT,conversation_id,,SEM_CONTROL|CONTROL_FIRST,PARAGRAPHS_PER_TURN|SEM_RELATION|RELATION_FIRST,conversation_id,10,
