SEQUENCE_NO,EXPERIMENT_ID,SOURCE_PATH,DESTINATION_PATH,DESTINATION_BUCKET,POLICY_ORIGIN,SIZE_BYTES,SOURCE_MTIME_NS_BEFORE,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,COPY_STATUS,ERROR
133,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\26_NATIVE_ERRORS.jsonl,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\26_NATIVE_ERRORS.jsonl,06_DIAGNOSTIC,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,0,1789178811429969900,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,COPIED_AND_VERIFIED,
134,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip,06_DIAGNOSTIC,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,4519187,1789225409306935600,6589255114d1bf38eeda84caf1a608745abed89efd8e8de677de9343ece6e92d,6589255114d1bf38eeda84caf1a608745abed89efd8e8de677de9343ece6e92d,True,COPIED_AND_VERIFIED,
135,EXP-009,C:\RSOS\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py,06_DIAGNOSTIC,C:\RSOS\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py,124801,1789140227622523200,b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7,b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7,True,COPIED_AND_VERIFIED,
136,EXP-009,C:\RSOS\V12_FINAL_FREEZE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\06_DIAGNOSTIC\SOURCE\__SOURCE_V12_FINAL_FREEZE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py,06_DIAGNOSTIC,C:\RSOS\V12_FINAL_FREEZE,124801,1789140227622523200,b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7,b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7,True,COPIED_AND_VERIFIED,
137,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00_FROZEN_RUNNER.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\00_FROZEN_RUNNER.py,09_FREEZE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,124801,1789224807621499700,b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7,b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7,True,COPIED_AND_VERIFIED,
138,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00_RUNNER_SHA256.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\00_RUNNER_SHA256.txt,09_FREEZE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,66,1789224807622482400,41503608c6eeb9811c942237a29864906630b1d68508335b19b452169e38ba8a,41503608c6eeb9811c942237a29864906630b1d68508335b19b452169e38ba8a,True,COPIED_AND_VERIFIED,
139,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00A_VALID_TEXT_COMPLETENESS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\00A_VALID_TEXT_COMPLETENESS.json,09_FREEZE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,232,1789225097557332600,3551c77f6ad20ee440e05995baa0c499ac9ab1860dbbec8bcc30271d9dc7188d,3551c77f6ad20ee440e05995baa0c499ac9ab1860dbbec8bcc30271d9dc7188d,True,COPIED_AND_VERIFIED,
140,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\03_FROZEN_SPECIFICATION.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\03_FROZEN_SPECIFICATION.json,09_FREEZE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,4970,1789224807622482400,2084603701592c9a3c5a6a9c950d1669c1c6228025ba2d256cdd4140c313f6a2,2084603701592c9a3c5a6a9c950d1669c1c6228025ba2d256cdd4140c313f6a2,True,COPIED_AND_VERIFIED,
141,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\04_FROZEN_SPECIFICATION_SHA256.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\04_FROZEN_SPECIFICATION_SHA256.txt,09_FREEZE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,66,1789224807623481900,a3588e8222d90207939105214626662da0a5221d72e019d86ee8153c2eb3b772,a3588e8222d90207939105214626662da0a5221d72e019d86ee8153c2eb3b772,True,COPIED_AND_VERIFIED,
142,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\05_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\05_FROZEN_PROMPTS.csv,09_FREEZE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,7673196,1789224847337578900,56dc789a9809ad63d7f5d2961dbc5c2de5e27ee7cb45419a24019b79387de6a7,56dc789a9809ad63d7f5d2961dbc5c2de5e27ee7cb45419a24019b79387de6a7,True,COPIED_AND_VERIFIED,
143,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\26_NATIVE_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\26_NATIVE_FROZEN_PROMPTS.csv,09_FREEZE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,165400,1789224847363564400,d3dfb7ee3a5f603fad2bba37fc6dd339c0c0f2653b8339a7dac6ff379632d843,d3dfb7ee3a5f603fad2bba37fc6dd339c0c0f2653b8339a7dac6ff379632d843,True,COPIED_AND_VERIFIED,
144,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\09_FREEZE\SOURCE\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,09_FREEZE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,153553,1789227046626872600,959f59da9ee5f878bf0f6a3fdc99e3302cf40a02c0f1d1dc3823290098adb743,959f59da9ee5f878bf0f6a3fdc99e3302cf40a02c0f1d1dc3823290098adb743,True,COPIED_AND_VERIFIED,
145,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00B_SMOKE_TEST.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\UNCLASSIFIED_SOURCE\00B_SMOKE_TEST.json,UNCLASSIFIED,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,3743,1789140849053225200,4d004f6e8aff312d73a35c9696eb69b05b71968a8463154d8b18eafbb1ca3596,4d004f6e8aff312d73a35c9696eb69b05b71968a8463154d8b18eafbb1ca3596,True,COPIED_AND_VERIFIED,
146,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00C_NATIVE_SMOKE_TEST.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\UNCLASSIFIED_SOURCE\00C_NATIVE_SMOKE_TEST.json,UNCLASSIFIED,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,4379,1789140851322008600,c3db8750d051dfa50b14841cb07138ab97aa297ae865dff7df113aff59751f3f,c3db8750d051dfa50b14841cb07138ab97aa297ae865dff7df113aff59751f3f,True,COPIED_AND_VERIFIED,
147,EXP-009,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00E_ANALYSIS_SELFTEST.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\012_EXP-009__V12_Relational_Topology_Causal_Map\00_CONTROL\UNCLASSIFIED_SOURCE\00E_ANALYSIS_SELFTEST.json,UNCLASSIFIED,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,1787,1789140333014050500,f6d0ba95935a353c46c9d37232f4133ab9614f797fb2678ceb98f31361738793,f6d0ba95935a353c46c9d37232f4133ab9614f797fb2678ceb98f31361738793,True,COPIED_AND_VERIFIED,
